hm	hc	α	c	v	r	z	pd	w	obj	status
1.0	4.0	0.15	1.5	0.2	1.0	-0.32915262379195004	11.567835964389683	7.655108052668123	14.588503484646713	LOCALLY_SOLVED
1.5	4.0	0.15	1.5	0.2	1.0	-0.3292008360836245	11.58683550996832	7.618160546038891	14.430892174446713	LOCALLY_SOLVED
2.0	4.0	0.15	1.5	0.2	1.0	-0.32925020939231603	11.605836897064739	7.5812180104501055	14.274124698572118	LOCALLY_SOLVED
1.0	3.0	0.1	2.0	0.2	1.0	-0.3623771131135417	11.896277587718073	8.099251591409308	14.149387438549518	LOCALLY_SOLVED
1.5	3.0	0.1	2.0	0.2	1.0	-0.36252593671511685	11.90888873026966	8.07464284729824	14.045429725280203	LOCALLY_SOLVED
2.0	3.0	0.1	2.0	0.2	1.0	-0.3626760585665824	11.921500192726706	8.050036235699473	13.941847648483447	LOCALLY_SOLVED
1.0	3.5	0.1	2.0	0.2	1.0	-0.3625259367151172	11.858888730269662	8.074642847298243	14.04542972528021	LOCALLY_SOLVED
1.5	3.5	0.1	2.0	0.2	1.0	-0.362676058566583	11.871500192726705	8.050036235699476	13.941847648483456	LOCALLY_SOLVED
2.0	3.5	0.1	2.0	0.2	1.0	-0.36282749434021466	11.884111974306208	8.025431773333093	13.838641215594881	LOCALLY_SOLVED
1.0	4.0	0.1	2.0	0.2	1.0	-0.3626760585665823	11.821500192726704	8.05003623569947	13.941847648483446	LOCALLY_SOLVED
1.5	4.0	0.1	2.0	0.2	1.0	-0.36282749434021444	11.834111974306206	8.025431773333088	13.83864121559488	LOCALLY_SOLVED
2.0	4.0	0.1	2.0	0.2	1.0	-0.3629802599488856	11.846724074164989	8.000829477084281	13.73581043416164	LOCALLY_SOLVED
1.0	3.0	0.15	2.0	0.2	1.0	-0.3629802599488855	11.796724074164988	8.00082947708428	13.735810434161642	LOCALLY_SOLVED
1.5	3.0	0.15	2.0	0.2	1.0	-0.3632119372162534	11.815642818729467	7.963930131529302	13.582268625279886	LOCALLY_SOLVED
2.0	3.0	0.15	2.0	0.2	1.0	-0.36344669861765355	11.834562274045018	7.927035756411442	13.429572075781172	LOCALLY_SOLVED
1.0	3.5	0.15	2.0	0.2	1.0	-0.3632119372162534	11.740642818729468	7.963930131529302	13.58226862527988	LOCALLY_SOLVED
1.5	3.5	0.15	2.0	0.2	1.0	-0.3634466986176533	11.759562274045015	7.927035756411438	13.42957207578117	LOCALLY_SOLVED
2.0	3.5	0.15	2.0	0.2	1.0	-0.363684601044128	11.778482436448531	7.890146410865761	13.277720812612044	LOCALLY_SOLVED
1.0	4.0	0.15	2.0	0.2	1.0	-0.36344669861765344	11.684562274045016	7.927035756411441	13.429572075781175	LOCALLY_SOLVED
1.5	4.0	0.15	2.0	0.2	1.0	-0.36368460104412803	11.703482436448532	7.890146410865759	13.27772081261204	LOCALLY_SOLVED
2.0	4.0	0.15	2.0	0.2	1.0	-0.3639257027234172	11.722403301924627	7.853262154911573	13.126714863337458	LOCALLY_SOLVED
1.0	3.0	0.1	1.0	0.3	1.0	-0.28738603257258477	11.663009789135568	7.549920743630711	16.60279211566042	LOCALLY_SOLVED
1.5	3.0	0.1	1.0	0.3	1.0	-0.2872609908133746	11.675726414575307	7.525219853513039	16.49120875835875	LOCALLY_SOLVED
2.0	3.0	0.1	1.0	0.3	1.0	-0.2871353138463208	11.688444349913054	7.500520914888717	16.380000095672457	LOCALLY_SOLVED
1.0	3.5	0.1	1.0	0.3	1.0	-0.28726099081337486	11.625726414575304	7.52521985351304	16.49120875835875	LOCALLY_SOLVED
1.5	3.5	0.1	1.0	0.3	1.0	-0.28713531384632174	11.638444349913053	7.500520914888722	16.380000095672468	LOCALLY_SOLVED
2.0	3.5	0.1	1.0	0.3	1.0	-0.28700899735712754	11.651163606684921	7.475823946402424	16.269166124787912	LOCALLY_SOLVED
1.0	4.0	0.1	1.0	0.3	1.0	-0.28713531384632074	11.58844434991305	7.500520914888715	16.38000009567246	LOCALLY_SOLVED
1.5	4.0	0.1	1.0	0.3	1.0	-0.28700899735712704	11.601163606684919	7.475823946402421	16.26916612478791	LOCALLY_SOLVED
2.0	4.0	0.1	1.0	0.3	1.0	-0.2868820370011659	11.613884196557779	7.451128966930671	16.158706842857722	LOCALLY_SOLVED
1.0	3.0	0.15	1.0	0.3	1.0	-0.2868820370011657	11.563884196557781	7.45112896693067	16.158706842857715	LOCALLY_SOLVED
1.5	3.0	0.15	1.0	0.3	1.0	-0.28669037963836014	11.582967606779334	7.414090268997794	15.993720455438854	LOCALLY_SOLVED
2.0	3.0	0.15	1.0	0.3	1.0	-0.28649724883022554	11.602054083449996	7.3770561549198845	15.829577101803167	LOCALLY_SOLVED
1.0	3.5	0.15	1.0	0.3	1.0	-0.28669037963835964	11.507967606779332	7.414090268997789	15.993720455438854	LOCALLY_SOLVED
1.5	3.5	0.15	1.0	0.3	1.0	-0.28649724883022554	11.527054083449999	7.3770561549198845	15.82957710180315	LOCALLY_SOLVED
2.0	3.5	0.15	1.0	0.3	1.0	-0.2863026295281187	11.546143667655516	7.340026691448925	15.666276771898577	LOCALLY_SOLVED
1.0	4.0	0.15	1.0	0.3	1.0	-0.2864972488302255	11.452054083449998	7.377056154919886	15.829577101803178	LOCALLY_SOLVED
1.5	4.0	0.15	1.0	0.3	1.0	-0.2863026295281184	11.471143667655516	7.3400266914489265	15.666276771898593	LOCALLY_SOLVED
2.0	4.0	0.15	1.0	0.3	1.0	-0.2861065065286768	11.490236401189907	7.303001946602889	15.503819455489435	LOCALLY_SOLVED
1.0	3.0	0.1	1.5	0.3	1.0	-0.322157351879211	11.781020950620006	7.823750260876783	15.361844337893611	LOCALLY_SOLVED
1.5	3.0	0.1	1.5	0.3	1.0	-0.3221618068290302	11.793692662711505	7.7990985935219275	15.25403948563255	LOCALLY_SOLVED
2.0	3.0	0.1	1.5	0.3	1.0	-0.32216655751921575	11.80636525589863	7.77444901422318	15.146609575570322	LOCALLY_SOLVED
1.0	3.5	0.1	1.5	0.3	1.0	-0.32216180682903045	11.743692662711505	7.79909859352193	15.254039485632568	LOCALLY_SOLVED
1.5	3.5	0.1	1.5	0.3	1.0	-0.32216655751921586	11.756365255898627	7.774449014223179	15.146609575570341	LOCALLY_SOLVED
2.0	3.5	0.1	1.5	0.3	1.0	-0.3221716094107392	11.76903873630345	7.749801541245149	15.039554607875438	LOCALLY_SOLVED
1.0	4.0	0.1	1.5	0.3	1.0	-0.3221665575192159	11.70636525589863	7.774449014223179	15.14660957557033	LOCALLY_SOLVED
1.5	4.0	0.1	1.5	0.3	1.0	-0.322171609410739	11.71903873630345	7.749801541245146	15.039554607875438	LOCALLY_SOLVED
2.0	4.0	0.1	1.5	0.3	1.0	-0.3221769680683758	11.73171311009394	7.725156193058918	14.932874582728159	LOCALLY_SOLVED
1.0	3.0	0.15	1.5	0.3	1.0	-0.32217696806837587	11.681713110093941	7.72515619305892	14.932874582728163	LOCALLY_SOLVED
1.5	3.0	0.15	1.5	0.3	1.0	-0.32218559367568	11.700726359483642	7.688192195685412	14.773557562708595	LOCALLY_SOLVED
2.0	3.0	0.15	1.5	0.3	1.0	-0.32219494188948067	11.719741654151166	7.651233085118221	14.615084164560306	LOCALLY_SOLVED
1.0	3.5	0.15	1.5	0.3	1.0	-0.32218559367567956	11.625726359483641	7.688192195685408	14.773557562708586	LOCALLY_SOLVED
1.5	3.5	0.15	1.5	0.3	1.0	-0.3221949418894805	11.644741654151169	7.651233085118221	14.61508416456029	LOCALLY_SOLVED
2.0	3.5	0.15	1.5	0.3	1.0	-0.3222050328737018	11.663759015499542	7.614278926397644	14.457454389052618	LOCALLY_SOLVED
1.0	4.0	0.15	1.5	0.3	1.0	-0.32219494188948067	11.569741654151168	7.651233085118221	14.615084164560296	LOCALLY_SOLVED
1.5	4.0	0.15	1.5	0.3	1.0	-0.3222050328737017	11.588759015499543	7.614278926397644	14.457454389052618	LOCALLY_SOLVED
2.0	4.0	0.15	1.5	0.3	1.0	-0.32221588737639983	11.607778465168298	7.577329785682664	14.300668237024261	LOCALLY_SOLVED
1.0	3.0	0.1	2.0	0.3	1.0	-0.35601120242812073	11.898168238708175	8.095822469545752	14.173322786196195	LOCALLY_SOLVED
1.5	3.0	0.1	2.0	0.3	1.0	-0.3561387456570904	11.910790426249928	8.071210976446684	14.069345382532363	LOCALLY_SOLVED
2.0	3.0	0.1	2.0	0.3	1.0	-0.3562674522226076	11.923413029086888	8.046601642323107	13.965743483633323	LOCALLY_SOLVED
1.0	3.5	0.1	2.0	0.3	1.0	-0.35613874565709047	11.860790426249928	8.071210976446684	14.069345382532374	LOCALLY_SOLVED
1.5	3.5	0.1	2.0	0.3	1.0	-0.356267452222608	11.873413029086887	8.04660164232311	13.965743483633323	LOCALLY_SOLVED
2.0	3.5	0.1	2.0	0.3	1.0	-0.3563973365711173	11.88603604751918	8.021994484478876	13.862517095647403	LOCALLY_SOLVED
1.0	4.0	0.1	2.0	0.3	1.0	-0.35626745222260775	11.823413029086886	8.046601642323107	13.965743483633313	LOCALLY_SOLVED
1.5	4.0	0.1	2.0	0.3	1.0	-0.35639733657111694	11.836036047519181	8.021994484478874	13.8625170956474	LOCALLY_SOLVED
2.0	4.0	0.1	2.0	0.3	1.0	-0.35652841337543134	11.848659481801947	7.997389520393421	13.759666224818003	LOCALLY_SOLVED
1.0	3.0	0.15	2.0	0.3	1.0	-0.35652841337543173	11.798659481801948	7.997389520393422	13.759666224817996	LOCALLY_SOLVED
1.5	3.0	0.15	2.0	0.3	1.0	-0.35672729710201534	11.817595413388906	7.960486226236874	13.606094027138736	LOCALLY_SOLVED
2.0	3.0	0.15	2.0	0.3	1.0	-0.35692894873751074	11.836532281596854	7.923587968161162	13.453366779167185	LOCALLY_SOLVED
1.0	3.5	0.15	2.0	0.3	1.0	-0.3567272971020154	11.742595413388909	7.960486226236875	13.606094027138733	LOCALLY_SOLVED
1.5	3.5	0.15	2.0	0.3	1.0	-0.35692894873751063	11.761532281596855	7.9235879681611605	13.453366779167187	LOCALLY_SOLVED
2.0	3.5	0.15	2.0	0.3	1.0	-0.3571334208015298	11.780470086669212	7.886694807445282	13.301484503233947	LOCALLY_SOLVED
1.0	4.0	0.15	2.0	0.3	1.0	-0.3569289487375106	11.686532281596856	7.923587968161162	13.45336677916719	LOCALLY_SOLVED
1.5	4.0	0.15	2.0	0.3	1.0	-0.35713342080152993	11.70547008666921	7.886694807445282	13.301484503233953	LOCALLY_SOLVED
2.0	4.0	0.15	2.0	0.3	1.0	-0.35734076707317947	11.724408828580538	7.84980680631058	13.150447222198096	LOCALLY_SOLVED
1.0	3.0	0.1	1.0	0.4	1.0	-0.2800129136152534	11.664748760325388	7.545511295243194	16.633046370275242	LOCALLY_SOLVED
1.5	3.0	0.1	1.0	0.4	1.0	-0.2798594906037603	11.677476552174348	7.520803235885574	16.521462971436204	LOCALLY_SOLVED
2.0	3.0	0.1	1.0	0.4	1.0	-0.2797052251456203	11.690205759861984	7.496097129417717	16.41025425336524	LOCALLY_SOLVED
1.0	3.5	0.1	1.0	0.4	1.0	-0.27985949060376053	11.627476552174343	7.520803235885572	16.521462971436225	LOCALLY_SOLVED
1.5	3.5	0.1	1.0	0.4	1.0	-0.27970522514562113	11.640205759861985	7.496097129417724	16.410254253365256	LOCALLY_SOLVED
2.0	3.5	0.1	1.0	0.4	1.0	-0.27955011074834424	11.652936396244856	7.471392994954754	16.29942021298403	LOCALLY_SOLVED
1.0	4.0	0.1	1.0	0.4	1.0	-0.2797052251456202	11.590205759861982	7.496097129417717	16.410254253365256	LOCALLY_SOLVED
1.5	4.0	0.1	1.0	0.4	1.0	-0.2795501107483441	11.602936396244857	7.471392994954755	16.299420212984028	LOCALLY_SOLVED
2.0	4.0	0.1	1.0	0.4	1.0	-0.27939414085961495	11.61566847433056	7.446690851855246	16.188960847175444	LOCALLY_SOLVED
1.0	3.0	0.15	1.0	0.4	1.0	-0.27939414085961495	11.56566847433056	7.446690851855245	16.188960847175444	LOCALLY_SOLVED
1.5	3.0	0.15	1.0	0.4	1.0	-0.2791585674981569	11.584769323483542	7.409641413968726	16.023974306370583	LOCALLY_SOLVED
2.0	3.0	0.15	1.0	0.4	1.0	-0.2789210318127126	11.603873491191441	7.372596568054922	15.859830765420327	LOCALLY_SOLVED
1.0	3.5	0.15	1.0	0.4	1.0	-0.27915856749815654	11.509769323483544	7.409641413968726	16.023974306370583	LOCALLY_SOLVED
1.5	3.5	0.15	1.0	0.4	1.0	-0.2789210318127121	11.52887349119144	7.372596568054917	15.859830765420314	LOCALLY_SOLVED
2.0	3.5	0.15	1.0	0.4	1.0	-0.2786815109152912	11.547981023333003	7.335556382647925	15.696530213295107	LOCALLY_SOLVED
1.0	4.0	0.15	1.0	0.4	1.0	-0.27892103181271255	11.453873491191441	7.37259656805492	15.859830765420323	LOCALLY_SOLVED
1.5	4.0	0.15	1.0	0.4	1.0	-0.27868151091529125	11.472981023333002	7.335556382647925	15.696530213295107	LOCALLY_SOLVED
2.0	4.0	0.15	1.0	0.4	1.0	-0.2784399816011098	11.492091966607616	7.298520927613661	15.534072638753402	LOCALLY_SOLVED
1.0	3.0	0.1	1.5	0.4	1.0	-0.3152363390501301	11.782853279650606	7.819809320783707	15.389062387019596	LOCALLY_SOLVED
1.5	3.0	0.1	1.5	0.4	1.0	-0.3152156572399084	11.795536310533029	7.795152714836478	15.281247502338886	LOCALLY_SOLVED
2.0	3.0	0.1	1.5	0.4	1.0	-0.31519509749510743	11.808220326001582	7.770498212201146	15.173807482395524	LOCALLY_SOLVED
1.0	3.5	0.1	1.5	0.4	1.0	-0.3152156572399086	11.74553631053303	7.795152714836477	15.281247502338884	LOCALLY_SOLVED
1.5	3.5	0.1	1.5	0.4	1.0	-0.3151950974951078	11.758220326001585	7.770498212201151	15.173807482395524	LOCALLY_SOLVED
2.0	3.5	0.1	1.5	0.4	1.0	-0.31517466354611257	11.770905333424256	7.74584583169586	15.066742326504164	LOCALLY_SOLVED
1.0	4.0	0.1	1.5	0.4	1.0	-0.3151950974951084	11.708220326001582	7.7704982122011526	15.173807482395539	LOCALLY_SOLVED
1.5	4.0	0.1	1.5	0.4	1.0	-0.31517466354611334	11.720905333424259	7.745845831695868	15.06674232650416	LOCALLY_SOLVED
2.0	4.0	0.1	1.5	0.4	1.0	-0.3151543592048578	11.733591340233472	7.721195592356754	14.960052033979125	LOCALLY_SOLVED
1.0	3.0	0.15	1.5	0.4	1.0	-0.3151543592048579	11.683591340233473	7.7211955923567555	14.960052033979135	LOCALLY_SOLVED
1.5	3.0	0.15	1.5	0.4	1.0	-0.31512415425182144	11.702622240715376	7.68422429022099	14.800719462503325	LOCALLY_SOLVED
2.0	3.0	0.15	1.5	0.4	1.0	-0.315094263209448	11.721655432281494	7.647257915032322	14.642230329744525	LOCALLY_SOLVED
1.0	3.5	0.15	1.5	0.4	1.0	-0.315124154251821	11.627622240715375	7.684224290220986	14.800719462503318	LOCALLY_SOLVED
1.5	3.5	0.15	1.5	0.4	1.0	-0.3150942632094479	11.646655432281491	7.647257915032319	14.64223032974452	LOCALLY_SOLVED
2.0	3.5	0.15	1.5	0.4	1.0	-0.31506470003332016	11.665690940847105	7.6102965338915975	14.48458463338973	LOCALLY_SOLVED
1.0	4.0	0.15	1.5	0.4	1.0	-0.3150942632094479	11.571655432281492	7.64725791503232	14.642230329744521	LOCALLY_SOLVED
1.5	4.0	0.15	1.5	0.4	1.0	-0.31506470003331993	11.590690940847104	7.610296533891596	14.484584633389732	LOCALLY_SOLVED
2.0	4.0	0.15	1.5	0.4	1.0	-0.31503547914133906	11.609728792666441	7.573340215083089	14.327782371128423	LOCALLY_SOLVED
1.0	3.0	0.1	2.0	0.4	1.0	-0.34951935111511767	11.900069875445904	8.092307450489379	14.197749198802876	LOCALLY_SOLVED
1.5	3.0	0.1	2.0	0.4	1.0	-0.34962476696622463	11.912703331578543	8.067692917994018	14.093753348715268	LOCALLY_SOLVED
2.0	3.0	0.1	2.0	0.4	1.0	-0.34973120299831634	11.925337301761319	8.043080570334007	13.990132877229362	LOCALLY_SOLVED
1.0	3.5	0.1	2.0	0.4	1.0	-0.34962476696622474	11.862703331578542	8.067692917994018	14.093753348715273	LOCALLY_SOLVED
1.5	3.5	0.1	2.0	0.4	1.0	-0.3497312029983166	11.87533730176132	8.04308057033401	13.990132877229367	LOCALLY_SOLVED
2.0	3.5	0.1	2.0	0.4	1.0	-0.34983867232807736	11.887971787432873	8.018470425412591	13.886887789234725	LOCALLY_SOLVED
1.0	4.0	0.1	2.0	0.4	1.0	-0.34973120299831645	11.825337301761321	8.043080570334006	13.990132877229358	LOCALLY_SOLVED
1.5	4.0	0.1	2.0	0.4	1.0	-0.3498386723280776	11.837971787432876	8.018470425412595	13.886887789234722	LOCALLY_SOLVED
2.0	4.0	0.1	2.0	0.4	1.0	-0.3499471882827287	11.850606790003035	7.993862501319586	13.784018089699615	LOCALLY_SOLVED
1.0	3.0	0.15	2.0	0.4	1.0	-0.3499471882827292	11.800606790003037	7.99386250131959	13.784018089699615	LOCALLY_SOLVED
1.5	3.0	0.15	2.0	0.4	1.0	-0.3501119543188016	11.819560266052866	7.95695481927012	13.63041740482446	LOCALLY_SOLVED
2.0	3.0	0.15	2.0	0.4	1.0	-0.350279152412179	11.838514912744728	7.920052237755683	13.477661372746844	LOCALLY_SOLVED
1.0	3.5	0.15	2.0	0.4	1.0	-0.3501119543188011	11.744560266052861	7.9569548192701145	13.630417404824463	LOCALLY_SOLVED
1.5	3.5	0.15	2.0	0.4	1.0	-0.35027915241217883	11.763514912744728	7.920052237755683	13.477661372746834	LOCALLY_SOLVED
2.0	3.5	0.15	2.0	0.4	1.0	-0.3504488303337028	11.782470734432678	7.88315482026105	13.325750011278284	LOCALLY_SOLVED
1.0	4.0	0.15	2.0	0.4	1.0	-0.3502791524121789	11.688514912744727	7.920052237755684	13.477661372746846	LOCALLY_SOLVED
1.5	4.0	0.15	2.0	0.4	1.0	-0.3504488303337028	11.707470734432679	7.88315482026105	13.32575001127829	LOCALLY_SOLVED
2.0	4.0	0.15	2.0	0.4	1.0	-0.35062103702763275	11.726427735291123	7.846262631274574	13.174683338668977	LOCALLY_SOLVED
